37.5996 1.49129 1.49485 -0.00356242
37.6046 1.42711 1.49478 -0.0676717
37.6096 1.5261 1.49472 0.0313775
37.6146 1.5363 1.49465 0.0416532
37.6196 1.48514 1.49459 -0.00944579
37.6246 1.45323 1.49452 -0.0412919
37.6296 1.43433 1.49445 -0.0601228
37.6346 1.36957 1.49439 -0.124821
37.6396 1.3329 1.49432 -0.161422
37.6446 1.33468 1.49426 -0.159574
37.6496 1.35011 1.49419 -0.144078
37.6546 1.39705 1.49413 -0.0970746
37.6596 1.44315 1.49406 -0.050907
37.6646 1.46761 1.49399 -0.0263775
37.6696 1.48613 1.49392 -0.00778971
37.6746 1.52006 1.49386 0.0262056
37.6796 1.49081 1.49379 -0.00297877
37.6846 1.56313 1.49372 0.0694163
37.6896 1.53528 1.49365 0.0416322
37.6946 1.50008 1.49359 0.00649469
37.6996 1.43618 1.49352 -0.0573387
37.7046 1.37562 1.49345 -0.117825
37.7096 1.3957 1.49339 -0.0976893
37.7146 1.49711 1.49332 0.00379233
37.7196 1.48293 1.49325 -0.0103208
37.7246 1.46343 1.49318 -0.029747
37.7296 1.41373 1.49311 -0.0793858
37.7346 1.41092 1.49305 -0.0821252
37.7396 1.42658 1.49297 -0.0663974
37.7446 1.41289 1.4929 -0.080016
37.7496 1.39068 1.49284 -0.102156
37.7546 1.43967 1.49276 -0.0530906
37.7596 1.49777 1.49269 0.00507381
37.7646 1.47801 1.49262 -0.0146162
37.7696 1.45793 1.49255 -0.0346216
37.7746 1.41169 1.49247 -0.080783
37.7796 1.41944 1.4924 -0.0729636
37.7846 1.40433 1.49233 -0.0880078
37.7896 1.31443 1.49226 -0.177832
37.7946 1.27034 1.49219 -0.221857
37.7996 1.30079 1.49212 -0.191331
37.8046 1.34164 1.49205 -0.150411
37.8096 1.24417 1.49198 -0.247814
37.8146 1.33421 1.49191 -0.157706
37.8196 1.40476 1.49184 -0.0870837
37.8246 1.42756 1.49176 -0.0642009
37.8296 1.47333 1.49169 -0.0183664
37.8346 1.51623 1.49162 0.0246078
37.8396 1.52151 1.49154 0.0299677
37.8446 1.47935 1.49147 -0.0121199
37.8496 1.51734 1.49139 0.0259423
37.8546 1.47021 1.49132 -0.021108
37.8596 1.33174 1.49125 -0.159506
37.8646 1.30986 1.49117 -0.181308
